id,opened_ts,slug,market_id,side,entry_price,initial_size,remaining_size,entry_edge,entry_note,entry_source,trade_token_id,closed_ts,close_price,close_note,realized_pnl,result,trigger_reason,failure_reason_if_loss
97,2026-03-01T17:28:29.739848+00:00,btc-updown-5m-1772385900,1467615,BUY_YES,0.7,13.679637238764586,0.0,0.10000000000000009,edge=0.1000 spread=0.01 depth=4282.0 imbalance=0.33 source=clob bal=1915.15 risk=9.58,clob,21059775870469131802658036885009011744796873976857808620336822463649190499562,2026-03-01T17:30:02.615696+00:00,0.51,expired_sweep_auto_close,-2.5991310753652708,LOSS,edge=0.1000 spread=0.01 depth=4282.0 imbalance=0.33 source=clob bal=1915.15 risk=9.58,Round ended before move resolved
98,2026-03-01T17:28:49.941395+00:00,btc-updown-5m-1772385900,1467615,BUY_YES,0.69,13.877892850920595,0.0,0.1100000000000001,edge=0.1100 spread=0.01 depth=4018.5 imbalance=-0.18 source=clob bal=1915.15 risk=9.58,clob,21059775870469131802658036885009011744796873976857808620336822463649190499562,2026-03-01T17:30:02.706819+00:00,0.51,expired_sweep_auto_close,-2.4980207131657064,LOSS,edge=0.1100 spread=0.01 depth=4018.5 imbalance=-0.18 source=clob bal=1915.15 risk=9.58,Round ended before move resolved
99,2026-03-01T17:29:28.083568+00:00,btc-updown-5m-1772385900,1467615,BUY_NO,0.28,35.71428571428571,0.0,0.52,edge=0.5200 spread=0.01 depth=3795.4 imbalance=-0.76 source=clob,clob,87485310277354016094210154157206006308055651861368106294019422769202924114208,2026-03-01T17:29:30.305142+00:00,0.33999999999999997,auto_take_profit,2.1428571428571406,WIN,edge=0.5200 spread=0.01 depth=3795.4 imbalance=-0.76 source=clob,
100,2026-03-01T17:29:34.877380+00:00,btc-updown-5m-1772385900,1467615,BUY_NO,0.32999999999999996,30.303030303030308,0.0,0.4700000000000001,edge=0.4700 spread=0.01 depth=3879.6 imbalance=0.17 source=clob,clob,87485310277354016094210154157206006308055651861368106294019422769202924114208,2026-03-01T17:30:02.804687+00:00,0.49,expired_sweep_auto_close,4.84848484848485,WIN,edge=0.4700 spread=0.01 depth=3879.6 imbalance=0.17 source=clob,
101,2026-03-01T17:30:02.128978+00:00,btc-updown-5m-1772386200,1467645,BUY_NO,0.5,20.0,,0.30000000000000004,edge=0.3000 spread=0.01 depth=5367.3 imbalance=0.02 source=clob,clob,51455908089933297754726030226644176723206664548868696817422302502620613795032,2026-03-01T17:32:11.998141+00:00,0.35,auto_stop_loss,-3.0000000000000004,LOSS,edge=0.3000 spread=0.01 depth=5367.3 imbalance=0.02 source=clob,Stopped out before reversal / adverse move exceeded stop rule
102,2026-03-01T17:30:31.347416+00:00,btc-updown-5m-1772386200,1467645,BUY_YES,0.51,18.794543172841696,18.794543172841696,0.29000000000000004,edge=0.2900 spread=0.01 depth=4815.5 imbalance=0.04 source=clob bal=1917.04 risk=9.59,clob,108558039161633077038160796726139935098109176284270607534896763057105694742133,2026-03-01T17:32:11.946077+00:00,0.64,auto_take_profit,2.4432906124694207,WIN,edge=0.2900 spread=0.01 depth=4815.5 imbalance=0.04 source=clob bal=1917.04 risk=9.59,
103,2026-03-01T17:31:38.566118+00:00,btc-updown-5m-1772386200,1467645,BUY_YES,0.5,19.17043403629853,19.17043403629853,0.30000000000000004,edge=0.3000 spread=0.01 depth=1540.2 imbalance=0.16 source=clob bal=1917.04 risk=9.59,clob,108558039161633077038160796726139935098109176284270607534896763057105694742133,2026-03-01T17:32:11.946077+00:00,0.64,auto_take_profit,2.6838607650817945,WIN,edge=0.3000 spread=0.01 depth=1540.2 imbalance=0.16 source=clob bal=1917.04 risk=9.59,
104,2026-03-01T17:31:51.583916+00:00,btc-updown-5m-1772386200,1467645,BUY_NO,0.49,20.408163265306122,,0.31000000000000005,edge=0.3100 spread=0.02 depth=4502.7 imbalance=0.08 source=clob,clob,51455908089933297754726030226644176723206664548868696817422302502620613795032,2026-03-01T17:32:11.998141+00:00,0.35,auto_stop_loss,-2.857142857142857,LOSS,edge=0.3100 spread=0.02 depth=4502.7 imbalance=0.08 source=clob,Stopped out before reversal / adverse move exceeded stop rule
105,2026-03-01T17:32:46.225818+00:00,btc-updown-5m-1772386200,1467645,BUY_YES,0.55,17.42103101954783,17.42103101954783,0.25,edge=0.2500 spread=0.01 depth=1314.9 imbalance=-0.46 source=clob bal=1916.31 risk=9.58,clob,108558039161633077038160796726139935098109176284270607534896763057105694742133,2026-03-01T17:32:52.560142+00:00,0.42,auto_stop_loss,-2.264734032541219,LOSS,edge=0.2500 spread=0.01 depth=1314.9 imbalance=-0.46 source=clob bal=1916.31 risk=9.58,Stopped out before reversal / adverse move exceeded stop rule
106,2026-03-01T17:33:26.739119+00:00,btc-updown-5m-1772386200,1467645,BUY_YES,0.4,23.925608476471503,0.0,0.4,edge=0.4000 spread=0.02 depth=4016.1 imbalance=-0.54 source=clob bal=1914.05 risk=9.57,clob,108558039161633077038160796726139935098109176284270607534896763057105694742133,2026-03-01T17:33:33.454538+00:00,0.31,auto_stop_loss,-2.1533047628824358,LOSS,edge=0.4000 spread=0.02 depth=4016.1 imbalance=-0.54 source=clob bal=1914.05 risk=9.57,Stopped out before reversal / adverse move exceeded stop rule
107,2026-03-01T17:35:01.758678+00:00,btc-updown-5m-1772386500,1467651,BUY_NO,0.5,20.0,0.0,0.30000000000000004,edge=0.3000 spread=0.01 depth=4329.1 imbalance=0.05 source=clob,clob,12660841476004399392964871786333230101458781732323362894401591061676096056591,2026-03-01T17:37:38.815207+00:00,0.31999999999999995,auto_stop_loss,-3.600000000000001,LOSS,edge=0.3000 spread=0.01 depth=4329.1 imbalance=0.05 source=clob,Stopped out before reversal / adverse move exceeded stop rule
108,2026-03-01T17:35:22.019826+00:00,btc-updown-5m-1772386500,1467651,BUY_NO,0.48,20.833333333333336,0.0,0.32000000000000006,edge=0.3200 spread=0.01 depth=4012.9 imbalance=-0.61 source=clob,clob,12660841476004399392964871786333230101458781732323362894401591061676096056591,2026-03-01T17:37:38.815207+00:00,0.31999999999999995,auto_stop_loss,-3.3333333333333344,LOSS,edge=0.3200 spread=0.01 depth=4012.9 imbalance=-0.61 source=clob,Stopped out before reversal / adverse move exceeded stop rule
109,2026-03-01T17:35:35.510839+00:00,btc-updown-5m-1772386500,1467651,BUY_YES,0.52,18.383609359181133,0.0,0.28,edge=0.2800 spread=0.01 depth=3015.9 imbalance=-0.29 source=clob bal=1911.90 risk=9.56,clob,70576998662619660877972079294429096100408368247042475819390168988905839652993,2026-03-01T17:37:38.781310+00:00,0.64,auto_take_profit,2.206033123101736,WIN,edge=0.2800 spread=0.01 depth=3015.9 imbalance=-0.29 source=clob bal=1911.90 risk=9.56,
110,2026-03-01T17:35:55.995104+00:00,btc-updown-5m-1772386500,1467651,BUY_YES,0.5,19.118953733548377,0.0,0.30000000000000004,edge=0.3000 spread=0.01 depth=2894.8 imbalance=0.27 source=clob bal=1911.90 risk=9.56,clob,70576998662619660877972079294429096100408368247042475819390168988905839652993,2026-03-01T17:37:38.781310+00:00,0.64,auto_take_profit,2.676653522696773,WIN,edge=0.3000 spread=0.01 depth=2894.8 imbalance=0.27 source=clob bal=1911.90 risk=9.56,
111,2026-03-01T17:36:36.978720+00:00,btc-updown-5m-1772386500,1467651,BUY_YES,0.46,20.781471449509105,0.0,0.34,edge=0.3400 spread=0.01 depth=1217.3 imbalance=0.10 source=clob bal=1911.90 risk=9.56,clob,70576998662619660877972079294429096100408368247042475819390168988905839652993,2026-03-01T17:37:38.781310+00:00,0.64,auto_take_profit,3.7406648609116386,WIN,edge=0.3400 spread=0.01 depth=1217.3 imbalance=0.10 source=clob bal=1911.90 risk=9.56,
112,2026-03-01T17:37:11.278792+00:00,btc-updown-5m-1772386500,1467651,BUY_YES,0.44,21.726083788123155,0.0,0.36000000000000004,edge=0.3600 spread=0.01 depth=4560.8 imbalance=0.03 source=clob bal=1911.90 risk=9.56,clob,70576998662619660877972079294429096100408368247042475819390168988905839652993,2026-03-01T17:37:38.781310+00:00,0.64,auto_take_profit,4.345216757624631,WIN,edge=0.3600 spread=0.01 depth=4560.8 imbalance=0.03 source=clob bal=1911.90 risk=9.56,
113,2026-03-01T17:38:13.076725+00:00,btc-updown-5m-1772386500,1467651,BUY_YES,0.59,16.25364922276135,16.25364922276135,0.21000000000000008,edge=0.2100 spread=0.01 depth=1045.6 imbalance=0.06 source=clob bal=1917.93 risk=9.59,clob,70576998662619660877972079294429096100408368247042475819390168988905839652993,2026-03-01T17:38:40.394163+00:00,0.47,auto_stop_loss,-1.950437906731362,LOSS,edge=0.2100 spread=0.01 depth=1045.6 imbalance=0.06 source=clob bal=1917.93 risk=9.59,Stopped out before reversal / adverse move exceeded stop rule
114,2026-03-01T17:38:33.606992+00:00,btc-updown-5m-1772386500,1467651,BUY_YES,0.5,19.179306082858393,19.179306082858393,0.30000000000000004,edge=0.3000 spread=0.01 depth=2633.2 imbalance=-0.02 source=clob bal=1917.93 risk=9.59,clob,70576998662619660877972079294429096100408368247042475819390168988905839652993,2026-03-01T17:38:40.394163+00:00,0.47,auto_stop_loss,-0.5753791824857523,LOSS,edge=0.3000 spread=0.01 depth=2633.2 imbalance=-0.02 source=clob bal=1917.93 risk=9.59,Stopped out before reversal / adverse move exceeded stop rule
115,2026-03-01T17:40:02.094867+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.51,19.607843137254903,,0.29000000000000004,edge=0.2900 spread=0.01 depth=4960.0 imbalance=-0.01 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:42:45.254217+00:00,0.61,auto_take_profit,1.96078431372549,WIN,edge=0.2900 spread=0.01 depth=4960.0 imbalance=-0.01 source=clob,
116,2026-03-01T17:40:35.810136+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.5,20.0,,0.30000000000000004,edge=0.3000 spread=0.01 depth=1456.1 imbalance=-0.50 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:41:50.707388+00:00,0.59,auto_take_profit,1.7999999999999994,WIN,edge=0.3000 spread=0.01 depth=1456.1 imbalance=-0.50 source=clob,
117,2026-03-01T17:41:03.263384+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.48,20.833333333333336,,0.32000000000000006,edge=0.3200 spread=0.02 depth=2260.5 imbalance=0.45 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:41:43.813441+00:00,0.58,auto_take_profit,2.083333333333333,WIN,edge=0.3200 spread=0.02 depth=2260.5 imbalance=0.45 source=clob,
118,2026-03-01T17:42:10.821020+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.45,22.22222222222222,,0.35000000000000003,edge=0.3500 spread=0.01 depth=6450.6 imbalance=-0.24 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:42:38.014467+00:00,0.54,auto_take_profit,2.0000000000000004,WIN,edge=0.3500 spread=0.01 depth=6450.6 imbalance=-0.24 source=clob,
119,2026-03-01T17:42:45.290286+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.63,15.873015873015873,0.0,0.17000000000000004,edge=0.1700 spread=0.01 depth=4242.9 imbalance=0.40 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:43:33.523386+00:00,0.77,auto_take_profit,2.2222222222222223,WIN,edge=0.1700 spread=0.01 depth=4242.9 imbalance=0.40 source=clob,
120,2026-03-01T17:43:40.429022+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.7,14.285714285714286,0.0,0.10000000000000009,edge=0.1000 spread=0.01 depth=2251.0 imbalance=0.20 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:45:07.263463+00:00,0.735,expired_sweep_auto_close,0.5000000000000004,WIN,edge=0.1000 spread=0.01 depth=2251.0 imbalance=0.20 source=clob,
121,2026-03-01T17:44:34.841351+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.67,14.925373134328357,0.0,0.13,edge=0.1300 spread=0.01 depth=8175.7 imbalance=-0.82 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:45:07.879056+00:00,0.735,expired_sweep_auto_close,0.9701492537313424,WIN,edge=0.1300 spread=0.01 depth=8175.7 imbalance=-0.82 source=clob,
122,2026-03-01T17:44:55.214006+00:00,btc-updown-5m-1772386800,1467656,BUY_YES,0.63,15.873015873015873,0.0,0.17000000000000004,edge=0.1700 spread=0.01 depth=5235.8 imbalance=-0.93 source=clob,clob,38345704790919205760048705109922057143412026170740344738121573035083619034653,2026-03-01T17:45:07.989096+00:00,0.735,expired_sweep_auto_close,1.6666666666666665,WIN,edge=0.1700 spread=0.01 depth=5235.8 imbalance=-0.93 source=clob,
123,2026-03-01T17:45:02.008814+00:00,btc-updown-5m-1772387100,1467673,BUY_YES,0.5,20.0,0.0,0.30000000000000004,edge=0.3000 spread=0.01 depth=4705.8 imbalance=0.23 source=clob,clob,48901356095434779596699401701766730336776870332818062029261722066318689999994,2026-03-01T17:47:05.172064+00:00,0.39,auto_stop_loss,-2.1999999999999997,LOSS,edge=0.3000 spread=0.01 depth=4705.8 imbalance=0.23 source=clob,Stopped out before reversal / adverse move exceeded stop rule
124,2026-03-01T17:46:58.293787+00:00,btc-updown-5m-1772387100,1467673,BUY_YES,0.42,23.80952380952381,0.0,0.38000000000000006,edge=0.3800 spread=0.01 depth=5050.4 imbalance=0.63 source=clob,clob,48901356095434779596699401701766730336776870332818062029261722066318689999994,2026-03-01T17:47:05.172064+00:00,0.39,auto_stop_loss,-0.7142857142857136,LOSS,edge=0.3800 spread=0.01 depth=5050.4 imbalance=0.63 source=clob,Stopped out before reversal / adverse move exceeded stop rule
125,2026-03-01T17:47:39.021649+00:00,btc-updown-5m-1772387100,1467673,BUY_YES,0.4,24.07117076590019,24.07117076590019,0.4,edge=0.4000 spread=0.01 depth=2922.0 imbalance=-0.12 source=clob bal=1925.69 risk=9.63,clob,48901356095434779596699401701766730336776870332818062029261722066318689999994,2026-03-01T17:47:52.888271+00:00,0.32,auto_stop_loss,-1.9256936612720157,LOSS,edge=0.4000 spread=0.01 depth=2922.0 imbalance=-0.12 source=clob bal=1925.69 risk=9.63,Stopped out before reversal / adverse move exceeded stop rule
126,2026-03-01T17:48:26.546692+00:00,btc-updown-5m-1772387100,1467673,BUY_NO,0.47,20.465616676710038,0.0,0.33000000000000007,edge=0.3300 spread=0.01 depth=3410.9 imbalance=-0.27 source=clob bal=1923.77 risk=9.62,clob,112483826287426591201498693883749834543884562239684744410187693460406001621606,2026-03-01T17:49:13.948800+00:00,0.56,auto_take_profit,1.8419055009039051,WIN,edge=0.3300 spread=0.01 depth=3410.9 imbalance=-0.27 source=clob bal=1923.77 risk=9.62,
127,2026-03-01T17:48:53.685311+00:00,btc-updown-5m-1772387100,1467673,BUY_NO,0.43999999999999995,21.860999631940267,0.0,0.3600000000000001,edge=0.3600 spread=0.01 depth=7081.4 imbalance=-0.89 source=clob bal=1923.77 risk=9.62,clob,112483826287426591201498693883749834543884562239684744410187693460406001621606,2026-03-01T17:49:13.948800+00:00,0.56,auto_take_profit,2.623319955832834,WIN,edge=0.3600 spread=0.01 depth=7081.4 imbalance=-0.89 source=clob bal=1923.77 risk=9.62,
128,2026-03-01T17:50:35.724518+00:00,btc-updown-5m-1772387400,1467677,BUY_NO,0.51,18.904246990857647,0.0,0.29000000000000004,edge=0.2900 spread=0.01 depth=3092.2 imbalance=0.42 source=clob bal=1928.23 risk=9.64,clob,25429956715831541607338303331062303771803752953420994104037504326779930804625,2026-03-01T17:52:37.421675+00:00,0.61,auto_take_profit,1.8904246990857643,WIN,edge=0.2900 spread=0.01 depth=3092.2 imbalance=0.42 source=clob bal=1928.23 risk=9.64,
